ticker,price,chg_pct,net_score,bull,bear,verdict,bars,mode,Candle,Candle_label,Volume,Volume_label,SMA,SMA_label,Gaps,Gaps_label,Stoch,Stoch_label,CCI,CCI_label,RR,RR_label,fib_anchor,fib_swing_high,fib_swing_low,fib_direction,fib_entry,fib_entry_label,fib_stop,fib_stop_label,fib_t1,fib_t1_label,fib_t2,fib_t2_label,fib_t3,fib_t3_label,fib_rr_t1,fib_rr_t2,fib_rr_t3,fib_next_target,fib_next_label,fib_support_1,fib_resistance_1,fib_r_R 23p6,fib_r_R 38p2,fib_r_R 50p0,fib_r_R 61p8,fib_r_R 78p6,fib_e_E 100p0,fib_e_E 127p2,fib_e_E 138p2,fib_e_E 161p8,fib_e_E 200p0,fib_e_E 261p8
FRT,123.62,,1,3,2,Neutral,251,Daily,bull,Inverted hammer,neutral,In line with trend,bull,Near 20-period SMA (above),neutral,No open gaps nearby,bear,Overbought,bear,Overbought (> +100),bull,Above SMA (acting as support),session (no premarket),125.57,118.76,bullish,122.97,R 38.2%,121.36,R 61.8%,125.57,E 100.0%,127.43,E 127.2%,129.79,E 161.8%,1.61,2.77,4.24,125.57,E 100.0%,122.97,123.97,123.97,122.97,122.17,121.36,120.22,125.57,127.43,128.18,129.79,132.39,136.6
FTV,60.06,,1,3,2,Neutral,251,Daily,bear,Bearish bar,neutral,In line with trend,bull,Near 20-period SMA (above),neutral,No open gaps nearby,bear,%K below %D (bearish cross) · Wide,bull,Bullish zone,bull,Above SMA (acting as support),session (no premarket),63.4,57.88,bullish,61.29,R 38.2%,59.99,R 61.8%,63.4,E 100.0%,64.9,E 127.2%,66.81,E 161.8%,1.62,2.78,4.25,63.4,E 100.0%,59.99,60.64,62.1,61.29,60.64,59.99,59.06,63.4,64.9,65.51,66.81,68.92,72.33
GDDY,80.28,,1,3,2,Neutral,251,Daily,bear,Bearish harami,neutral,Significantly below trend,bear,Wide divergence below SMA,neutral,No open gaps nearby,bull,Oversold,bull,Oversold (< -100),bull,Bounce off prior support,session (no premarket),94.1,79.45,bullish,88.5,R 38.2%,85.05,R 61.8%,94.1,E 100.0%,98.08,E 127.2%,103.15,E 161.8%,1.62,2.78,4.25,94.1,E 100.0%,,82.59,90.64,88.5,86.77,85.05,82.59,94.1,98.08,99.7,103.15,108.75,117.8
GE,318.71,,1,3,2,Neutral,251,Daily,bear,Bearish bar,neutral,Significantly below trend,bull,Near 20-period SMA (above),neutral,No open gaps nearby,bear,%K below %D (bearish cross) · Wide,bull,Bullish zone,bull,Breakout above prior resistance,session (no premarket),332.49,311.0,bullish,324.28,R 38.2%,319.21,R 61.8%,332.49,E 100.0%,338.34,E 127.2%,345.77,E 161.8%,1.62,2.77,4.24,332.49,E 100.0%,315.6,319.21,327.42,324.28,321.74,319.21,315.6,332.49,338.34,340.7,345.77,353.98,367.26
GIS,33.82,,1,3,2,Neutral,251,Daily,bear,Bearish bar,neutral,In line with trend,bull,Near 20-period SMA (above),neutral,No open gaps nearby,bull,%K above %D (bullish cross),bear,Overbought (> +100),bull,Bounce off prior support,session (no premarket),34.31,31.75,bullish,33.34,R 38.2%,32.73,R 61.8%,34.31,E 100.0%,35.01,E 127.2%,35.9,E 161.8%,1.59,2.74,4.2,34.31,E 100.0%,33.71,34.31,33.71,33.34,33.03,32.73,32.3,34.31,35.01,35.29,35.9,36.88,38.47
GL,162.52,,1,3,2,Neutral,251,Daily,bull,Bullish bar,neutral,Significantly below trend,bull,Near 20-period SMA (above),neutral,No open gaps nearby,bear,Overbought,bear,Overbought (> +100),bull,Above SMA (acting as support),session (no premarket),163.5,148.34,bullish,157.71,R 38.2%,154.13,R 61.8%,163.5,E 100.0%,167.62,E 127.2%,172.87,E 161.8%,1.62,2.77,4.23,163.5,E 100.0%,159.92,163.5,159.92,157.71,155.92,154.13,151.58,163.5,167.62,169.29,172.87,178.66,188.03
GLW,168.17,,1,3,2,Neutral,251,Daily,bull,Stale red (3-bar reversal),neutral,In line with trend,bear,Wide divergence below SMA,neutral,No open gaps nearby,bull,Oversold · Wide divergence,bull,Oversold (< -100),bear,Below SMA (acting as resistance),session (no premarket),208.57,166.0,bullish,192.31,R 38.2%,182.26,R 61.8%,208.57,E 100.0%,220.15,E 127.2%,234.88,E 161.8%,1.62,2.77,4.24,208.57,E 100.0%,,175.11,198.52,192.31,187.29,182.26,175.11,208.57,220.15,224.83,234.88,251.14,277.45
GOOG,353.32,,1,3,2,Neutral,251,Daily,bull,Stale red (3-bar reversal),neutral,In line with trend,bear,Wide divergence below SMA,neutral,No open gaps nearby,bull,Oversold,bull,Oversold (< -100),bear,Below SMA (acting as resistance),session (no premarket),374.37,352.81,bullish,366.14,R 38.2%,361.05,R 61.8%,374.37,E 100.0%,380.24,E 127.2%,387.7,E 161.8%,1.62,2.77,4.24,374.37,E 100.0%,,357.42,369.29,366.14,363.59,361.05,357.42,374.37,380.24,382.61,387.7,395.94,409.27
GOOGL,356.38,,1,3,2,Neutral,251,Daily,bull,Stale red (3-bar reversal),neutral,In line with trend,bear,Wide divergence below SMA,neutral,No open gaps nearby,bull,Oversold,bull,Oversold (< -100),bear,Below SMA (acting as resistance),session (no premarket),378.33,355.23,bullish,369.51,R 38.2%,364.06,R 61.8%,378.33,E 100.0%,384.62,E 127.2%,392.61,E 161.8%,1.62,2.77,4.24,378.33,E 100.0%,,360.17,372.88,369.51,366.78,364.06,360.17,378.33,384.62,387.16,392.61,401.44,415.72
HLT,338.22,,1,3,2,Neutral,251,Daily,bull,Stale red (3-bar reversal),neutral,Significantly below trend,bull,Near 20-period SMA (above),neutral,No open gaps nearby,bear,%K below %D (bearish cross),bull,Bullish zone,bear,Rejection at prior resistance,session (no premarket),347.27,323.24,bullish,338.09,R 38.2%,332.42,R 61.8%,347.27,E 100.0%,353.81,E 127.2%,362.12,E 161.8%,1.62,2.77,4.24,347.27,E 100.0%,338.09,341.6,341.6,338.09,335.25,332.42,328.38,347.27,353.81,356.45,362.12,371.3,386.15
HSY,176.61,,1,3,2,Neutral,251,Daily,bull,Bullish bar,neutral,In line with trend,bear,Wide divergence below SMA,neutral,No open gaps nearby,bull,Oversold,bull,Oversold (< -100),bear,Break below prior support,session (no premarket),193.0,173.75,bullish,185.65,R 38.2%,181.1,R 61.8%,193.0,E 100.0%,198.24,E 127.2%,204.9,E 161.8%,1.62,2.77,4.23,193.0,E 100.0%,,177.87,188.46,185.65,183.38,181.1,177.87,193.0,198.24,200.35,204.9,212.25,224.15
IBKR,85.42,,1,3,2,Neutral,251,Daily,bear,Bearish bar,neutral,In line with trend,bull,Near 20-period SMA (above),neutral,No open gaps nearby,bear,%K below %D (bearish cross),bull,Bullish zone,bull,Above SMA (acting as support),session (no premarket),91.02,83.11,bullish,88.0,R 38.2%,86.13,R 61.8%,91.02,E 100.0%,93.17,E 127.2%,95.91,E 161.8%,1.61,2.76,4.23,91.02,E 100.0%,84.8,86.13,89.15,88.0,87.06,86.13,84.8,91.02,93.17,94.04,95.91,98.93,103.82
IDXX,556.94,,1,3,2,Neutral,251,Daily,bear,Bearish bar,neutral,In line with trend,bull,Near 20-period SMA (above),neutral,No open gaps nearby,bear,%K below %D (bearish cross) · Wide,bull,Bullish zone,bull,Above SMA (acting as support),session (no premarket),581.47,547.57,bullish,568.52,R 38.2%,560.52,R 61.8%,581.47,E 100.0%,590.69,E 127.2%,602.42,E 161.8%,1.62,2.77,4.24,581.47,E 100.0%,554.82,560.52,573.47,568.52,564.52,560.52,554.82,581.47,590.69,594.42,602.42,615.37,636.32
INVH,29.71,,1,3,2,Neutral,251,Daily,bear,Bearish bar,neutral,Significantly below trend,bull,Near 20-period SMA (above),neutral,No open gaps nearby,bull,%K above %D (bullish cross),bear,Overbought (> +100),bull,Breakout above prior resistance,session (no premarket),30.11,28.67,bullish,29.56,R 38.2%,29.22,R 61.8%,30.11,E 100.0%,30.51,E 127.2%,31.01,E 161.8%,1.62,2.79,4.26,30.11,E 100.0%,29.56,29.77,29.77,29.56,29.39,29.22,28.98,30.11,30.51,30.67,31.01,31.56,32.45
J,121.76,,1,3,2,Neutral,251,Daily,bear,Bearish bar,neutral,In line with trend,bull,Near 20-period SMA (above),neutral,No open gaps nearby,bear,%K below %D (bearish cross),bull,Bullish zone,bull,Above SMA (acting as support),session (no premarket),126.84,118.35,bullish,123.6,R 38.2%,121.59,R 61.8%,126.84,E 100.0%,129.15,E 127.2%,132.09,E 161.8%,1.61,2.76,4.22,126.84,E 100.0%,121.59,122.59,124.84,123.6,122.59,121.59,120.17,126.84,129.15,130.08,132.09,135.33,140.58
JKHY,127.59,,1,3,2,Neutral,251,Daily,bull,Bullish bar,neutral,In line with trend,bear,Wide divergence below SMA,neutral,No open gaps nearby,bull,Oversold,bull,Oversold (< -100),bear,Below SMA (acting as resistance),session (no premarket),141.6,124.78,bullish,135.17,R 38.2%,131.21,R 61.8%,141.6,E 100.0%,146.18,E 127.2%,151.99,E 161.8%,1.62,2.78,4.25,141.6,E 100.0%,,128.38,137.63,135.17,133.19,131.21,128.38,141.6,146.18,148.03,151.99,158.42,168.81
JPM,309.14,,1,3,2,Neutral,251,Daily,bull,Stale red (3-bar reversal),neutral,In line with trend,bull,Near 20-period SMA (above),neutral,No open gaps nearby,bear,%K below %D (bearish cross),bear,Overbought (> +100),bull,Above SMA (acting as support),session (no premarket),316.42,295.27,bullish,308.34,R 38.2%,303.35,R 61.8%,316.42,E 100.0%,322.17,E 127.2%,329.49,E 161.8%,1.62,2.77,4.24,316.42,E 100.0%,308.34,311.43,311.43,308.34,305.85,303.35,299.8,316.42,322.17,324.5,329.49,337.57,350.64
KEYS,324.0,,1,3,2,Neutral,251,Daily,bull,Stale red (3-bar reversal),neutral,Significantly below trend,bear,Wide divergence below SMA,neutral,No open gaps nearby,bear,%K below %D (bearish cross),bull,Oversold (< -100),bull,Bounce off prior support,session (no premarket),355.49,315.01,bullish,340.03,R 38.2%,330.47,R 61.8%,355.49,E 100.0%,366.5,E 127.2%,380.51,E 161.8%,1.62,2.77,4.23,355.49,E 100.0%,323.67,330.47,345.94,340.03,335.25,330.47,323.67,355.49,366.5,370.95,380.51,395.97,420.99
KMB,101.58,,1,3,2,Neutral,251,Daily,bull,Bullish bar,neutral,Significantly below trend,bull,Near 20-period SMA (above),neutral,No open gaps nearby,bear,Overbought,bear,Overbought (> +100),bull,Above SMA (acting as support),session (no premarket),102.08,92.06,bullish,98.25,R 38.2%,95.88,R 61.8%,102.08,E 100.0%,104.81,E 127.2%,108.28,E 161.8%,1.62,2.77,4.23,102.08,E 100.0%,99.71,102.08,99.71,98.25,97.07,95.88,94.2,102.08,104.81,105.91,108.28,112.1,118.3
KVUE,18.05,,1,3,2,Neutral,251,Daily,bull,Bullish bar,neutral,Significantly below trend,bull,Near 20-period SMA (above),neutral,No open gaps nearby,bear,Overbought,bear,Overbought (> +100),bull,Above SMA (acting as support),session (no premarket),18.13,16.67,bullish,17.57,R 38.2%,17.22,R 61.8%,18.13,E 100.0%,18.53,E 127.2%,19.04,E 161.8%,1.6,2.74,4.2,18.13,E 100.0%,17.78,18.13,17.78,17.57,17.4,17.22,16.98,18.13,18.53,18.69,19.04,19.59,20.5
LII,504.8,,1,3,2,Neutral,251,Daily,bear,Bearish bar,neutral,Significantly below trend,bull,Near 20-period SMA (above),neutral,No open gaps nearby,bear,%K below %D (bearish cross) · Wide,bull,Bullish zone,bull,Above SMA (acting as support),session (no premarket),542.19,489.53,bullish,522.07,R 38.2%,509.65,R 61.8%,542.19,E 100.0%,556.51,E 127.2%,574.73,E 161.8%,1.62,2.77,4.24,542.19,E 100.0%,500.8,509.65,529.76,522.07,515.86,509.65,500.8,542.19,556.51,562.31,574.73,594.85,627.39
LLY,1136.37,,1,3,2,Neutral,251,Daily,bull,Stale red (3-bar reversal),neutral,In line with trend,bull,Wide divergence above SMA,neutral,No open gaps nearby,bear,%K below %D (bearish cross),bear,Overbought (> +100),bull,Above SMA (acting as support),session (no premarket),1182.73,1052.15,bullish,1132.85,R 38.2%,1102.03,R 61.8%,1182.73,E 100.0%,1218.25,E 127.2%,1263.43,E 161.8%,1.62,2.77,4.24,1182.73,E 100.0%,1132.85,1151.91,1151.91,1132.85,1117.44,1102.03,1080.09,1182.73,1218.25,1232.61,1263.43,1313.31,1394.01
LMT,525.02,,1,3,2,Neutral,251,Daily,bear,Bearish bar,neutral,Significantly below trend,bull,Near 20-period SMA (above),neutral,No open gaps nearby,bear,%K below %D (bearish cross),bull,Bullish zone,bull,Above SMA (acting as support),session (no premarket),535.2,510.1,bullish,525.61,R 38.2%,519.69,R 61.8%,535.2,E 100.0%,542.03,E 127.2%,550.71,E 161.8%,1.62,2.77,4.24,535.2,E 100.0%,522.65,525.61,529.28,525.61,522.65,519.69,515.47,535.2,542.03,544.79,550.71,560.3,575.81
LUV,41.4,,1,3,2,Neutral,251,Daily,bear,Bearish bar,neutral,Significantly below trend,bull,Near 20-period SMA (above),neutral,No open gaps nearby,bear,%K below %D (bearish cross),bull,Bullish zone,bull,Above SMA (acting as support),session (no premarket),43.23,40.82,bullish,42.31,R 38.2%,41.74,R 61.8%,43.23,E 100.0%,43.89,E 127.2%,44.72,E 161.8%,1.61,2.77,4.23,43.23,E 100.0%,41.34,41.74,42.66,42.31,42.02,41.74,41.34,43.23,43.89,44.15,44.72,45.64,47.13
LVS,50.81,,1,3,2,Neutral,251,Daily,bear,Bearish bar,neutral,Significantly below trend,bull,Near 20-period SMA (above),neutral,No open gaps nearby,bear,%K below %D (bearish cross),bull,Bullish zone,bull,Above SMA (acting as support),session (no premarket),53.54,49.88,bullish,52.14,R 38.2%,51.28,R 61.8%,53.54,E 100.0%,54.54,E 127.2%,55.8,E 161.8%,1.63,2.79,4.26,53.54,E 100.0%,50.66,51.28,52.68,52.14,51.71,51.28,50.66,53.54,54.54,54.94,55.8,57.2,59.46
LYB,65.15,,1,3,2,Neutral,251,Daily,bull,Bullish bar,neutral,In line with trend,bear,Near 20-period SMA (below),neutral,No open gaps nearby,bull,%K above %D (bullish cross),bear,Bearish zone,bull,Bounce off prior support,session (no premarket),68.48,62.02,bullish,66.01,R 38.2%,64.49,R 61.8%,68.48,E 100.0%,70.24,E 127.2%,72.47,E 161.8%,1.62,2.78,4.25,68.48,E 100.0%,64.49,65.25,66.96,66.01,65.25,64.49,63.4,68.48,70.24,70.95,72.47,74.94,78.93
MAA,139.78,,1,3,2,Neutral,251,Daily,bull,Bullish bar,neutral,In line with trend,bull,Wide divergence above SMA,neutral,No open gaps nearby,bear,Overbought,bear,Overbought (> +100),bull,Above SMA (acting as support),session (no premarket),140.75,127.6,bullish,135.73,R 38.2%,132.62,R 61.8%,140.75,E 100.0%,144.33,E 127.2%,148.88,E 161.8%,1.61,2.77,4.23,140.75,E 100.0%,137.65,140.75,137.65,135.73,134.18,132.62,130.41,140.75,144.33,145.78,148.88,153.9,162.03
MCD,282.52,,1,3,2,Neutral,251,Daily,bear,Bearish harami,neutral,In line with trend,bull,Near 20-period SMA (above),neutral,No open gaps nearby,bull,%K above %D (bullish cross),bear,Overbought (> +100),bull,Above SMA (acting as support),session (no premarket),286.45,271.56,bullish,280.76,R 38.2%,277.25,R 61.8%,286.45,E 100.0%,290.5,E 127.2%,295.65,E 161.8%,1.62,2.77,4.24,286.45,E 100.0%,280.76,282.94,282.94,280.76,279.0,277.25,274.75,286.45,290.5,292.14,295.65,301.34,310.54
MCHP,87.91,,1,3,2,Neutral,251,Daily,bull,Stale red (3-bar reversal),neutral,In line with trend,bear,Wide divergence below SMA,neutral,No open gaps nearby,bull,Oversold,bull,Oversold (< -100),bear,Below SMA (acting as resistance),session (no premarket),99.6,85.28,bullish,94.13,R 38.2%,90.75,R 61.8%,99.6,E 100.0%,103.5,E 127.2%,108.45,E 161.8%,1.62,2.77,4.24,99.6,E 100.0%,,88.34,96.22,94.13,92.44,90.75,88.34,99.6,103.5,105.07,108.45,113.92,122.77
MDLZ,64.18,,1,3,2,Neutral,251,Daily,bull,Bullish bar,neutral,In line with trend,bull,Near 20-period SMA (above),neutral,No open gaps nearby,bear,Overbought · Wide divergence,bear,Overbought (> +100),bull,Above SMA (acting as support),session (no premarket),64.35,59.95,bullish,62.67,R 38.2%,61.63,R 61.8%,64.35,E 100.0%,65.54,E 127.2%,67.06,E 161.8%,1.62,2.76,4.22,64.35,E 100.0%,63.31,64.35,63.31,62.67,62.15,61.63,60.89,64.35,65.54,66.02,67.06,68.74,71.46
META,570.98,,1,3,2,Neutral,251,Daily,bull,Stale red (3-bar reversal),neutral,In line with trend,bear,Wide divergence below SMA,neutral,No open gaps nearby,bull,Oversold,bull,Oversold (< -100),bear,Below SMA (acting as resistance),session (no premarket),642.4,570.6,bullish,614.97,R 38.2%,598.03,R 61.8%,642.4,E 100.0%,661.93,E 127.2%,686.77,E 161.8%,1.62,2.77,4.24,642.4,E 100.0%,,585.97,625.46,614.97,606.5,598.03,585.97,642.4,661.93,669.83,686.77,714.2,758.57
MRSH,167.15,,1,3,2,Neutral,251,Daily,bull,Bullish bar,neutral,Significantly below trend,bull,Near 20-period SMA (above),neutral,No open gaps nearby,bear,Overbought,bear,Overbought (> +100),bull,Above SMA (acting as support),session (no premarket),168.81,156.6,bullish,164.15,R 38.2%,161.26,R 61.8%,168.81,E 100.0%,172.13,E 127.2%,176.36,E 161.8%,1.61,2.76,4.22,168.81,E 100.0%,165.93,168.81,165.93,164.15,162.71,161.26,159.21,168.81,172.13,173.47,176.36,181.02,188.57
MRVL,252.59,,1,3,2,Neutral,251,Daily,bear,Bearish bar,neutral,In line with trend,bull,Wide divergence above SMA,neutral,No open gaps nearby,bear,%K below %D (bearish cross),bull,Bullish zone,bull,Above SMA (acting as support),session (no premarket),324.2,195.12,bullish,274.89,R 38.2%,244.43,R 61.8%,324.2,E 100.0%,359.31,E 127.2%,403.97,E 161.8%,1.62,2.77,4.24,324.2,E 100.0%,244.43,259.66,293.74,274.89,259.66,244.43,222.74,324.2,359.31,373.51,403.97,453.28,533.05
MSFT,397.36,,1,3,2,Neutral,251,Daily,bear,Shooting star,neutral,In line with trend,bear,Wide divergence below SMA,neutral,No open gaps nearby,bull,Oversold,bull,Oversold (< -100),bull,Bounce off prior support,session (no premarket),466.32,397.18,bullish,439.91,R 38.2%,423.59,R 61.8%,466.32,E 100.0%,485.13,E 127.2%,509.05,E 161.8%,1.62,2.77,4.24,466.32,E 100.0%,,411.98,450.0,439.91,431.75,423.59,411.98,466.32,485.13,492.73,509.05,535.46,578.19
MTD,1133.03,,1,3,2,Neutral,251,Daily,bear,Shooting star,neutral,Significantly below trend,bull,Near 20-period SMA (above),neutral,No open gaps nearby,bear,%K below %D (bearish cross),bull,Bullish zone,bull,Above SMA (acting as support),session (no premarket),1198.02,1127.95,bullish,1171.25,R 38.2%,1154.72,R 61.8%,1198.02,E 100.0%,1217.08,E 127.2%,1241.32,E 161.8%,1.62,2.77,4.24,1198.02,E 100.0%,,1142.94,1181.48,1171.25,1162.98,1154.72,1142.94,1198.02,1217.08,1224.79,1241.32,1268.09,1311.39
MU,891.88,,1,3,2,Neutral,251,Daily,bear,Shooting star,neutral,In line with trend,bull,Near 20-period SMA (above),neutral,No open gaps nearby,bear,%K below %D (bearish cross),bull,Bullish zone,bull,Above SMA (acting as support),session (no premarket),1089.29,854.35,bullish,999.54,R 38.2%,944.1,R 61.8%,1089.29,E 100.0%,1153.19,E 127.2%,1234.48,E 161.8%,1.62,2.77,4.24,1089.29,E 100.0%,,904.63,1033.84,999.54,971.82,944.1,904.63,1089.29,1153.19,1179.04,1234.48,1324.23,1469.42
NCLH,17.92,,1,3,2,Neutral,251,Daily,bear,Bearish bar,neutral,Significantly below trend,bull,Near 20-period SMA (above),neutral,No open gaps nearby,bear,%K below %D (bearish cross) · Wide,bull,Bullish zone,bull,Above SMA (acting as support),session (no premarket),19.56,17.72,bullish,18.86,R 38.2%,18.42,R 61.8%,19.56,E 100.0%,20.06,E 127.2%,20.7,E 161.8%,1.59,2.73,4.18,19.56,E 100.0%,,18.11,19.13,18.86,18.64,18.42,18.11,19.56,20.06,20.26,20.7,21.4,22.54
NFLX,82.0,,1,3,2,Neutral,251,Daily,bull,Bullish harami,neutral,In line with trend,bear,Near 20-period SMA (below),neutral,No open gaps nearby,bull,Oversold,bull,Oversold (< -100),bear,Below SMA (acting as resistance),session (no premarket),87.23,80.98,bullish,84.84,R 38.2%,83.37,R 61.8%,87.23,E 100.0%,88.93,E 127.2%,91.09,E 161.8%,1.63,2.78,4.25,87.23,E 100.0%,,82.32,85.75,84.84,84.1,83.37,82.32,87.23,88.93,89.62,91.09,93.48,97.35
NKE,43.96,,1,3,2,Neutral,251,Daily,bear,Stale green (3-bar exhaustion),neutral,Significantly below trend,bull,Near 20-period SMA (above),neutral,No open gaps nearby,bear,%K below %D (bearish cross),bull,Bullish zone,bull,Above SMA (acting as support),session (no premarket),46.28,42.65,bullish,44.89,R 38.2%,44.04,R 61.8%,46.28,E 100.0%,47.27,E 127.2%,48.52,E 161.8%,1.64,2.8,4.27,46.28,E 100.0%,43.43,44.04,45.42,44.89,44.47,44.04,43.43,46.28,47.27,47.67,48.52,49.91,52.15
NOW,106.06,,1,3,2,Neutral,251,Daily,bull,Bullish harami,neutral,Significantly below trend,bear,Near 20-period SMA (below),neutral,No open gaps nearby,bull,Oversold,bear,Bearish zone · Zero-line cross ↓,bull,Breakout above prior resistance,session (no premarket),139.2,103.08,bullish,125.4,R 38.2%,116.88,R 61.8%,139.2,E 100.0%,149.02,E 127.2%,161.52,E 161.8%,1.62,2.77,4.24,139.2,E 100.0%,,110.81,130.68,125.4,121.14,116.88,110.81,139.2,149.02,153.0,161.52,175.32,197.64
NVDA,200.42,,1,3,2,Neutral,251,Daily,bull,Stale red (3-bar reversal),neutral,In line with trend,bear,Wide divergence below SMA,neutral,No open gaps nearby,bull,Oversold,bull,Oversold (< -100),bear,Below SMA (acting as resistance),session (no premarket),232.01,199.34,bullish,219.53,R 38.2%,211.82,R 61.8%,232.01,E 100.0%,240.9,E 127.2%,252.2,E 161.8%,1.62,2.77,4.24,232.01,E 100.0%,,206.33,224.3,219.53,215.67,211.82,206.33,232.01,240.9,244.49,252.2,264.68,284.87
OMC,73.98,,1,3,2,Neutral,251,Daily,bear,Bearish bar,neutral,In line with trend,bull,Near 20-period SMA (above),neutral,No open gaps nearby,bear,%K below %D (bearish cross),bull,Bullish zone,bull,Bounce off prior support,session (no premarket),77.16,73.29,bullish,75.68,R 38.2%,74.77,R 61.8%,77.16,E 100.0%,78.21,E 127.2%,79.55,E 161.8%,1.63,2.78,4.25,77.16,E 100.0%,,74.12,76.25,75.68,75.23,74.77,74.12,77.16,78.21,78.64,79.55,81.03,83.42
PCAR,113.99,,1,3,2,Neutral,251,Daily,bear,Bearish engulfing,neutral,In line with trend,bull,Near 20-period SMA (above),neutral,No open gaps nearby,bear,%K below %D (bearish cross) · Wide,bull,Bullish zone,bull,Above SMA (acting as support),session (no premarket),120.95,106.77,bullish,115.53,R 38.2%,112.19,R 61.8%,120.95,E 100.0%,124.8,E 127.2%,129.71,E 161.8%,1.62,2.78,4.25,120.95,E 100.0%,113.86,115.53,117.6,115.53,113.86,112.19,109.8,120.95,124.8,126.36,129.71,135.12,143.88
PGR,204.2,,1,3,2,Neutral,251,Daily,bull,Bullish bar,neutral,Significantly below trend,bull,Near 20-period SMA (above),neutral,No open gaps nearby,bear,Overbought · Wide divergence,bear,Overbought (> +100),bull,Above SMA (acting as support),session (no premarket),205.74,189.69,bullish,199.61,R 38.2%,195.82,R 61.8%,205.74,E 100.0%,210.11,E 127.2%,215.66,E 161.8%,1.62,2.77,4.23,205.74,E 100.0%,201.95,205.74,201.95,199.61,197.72,195.82,193.12,205.74,210.11,211.87,215.66,221.79,231.71
PHM,118.49,,1,3,2,Neutral,251,Daily,bear,Bearish bar,neutral,Significantly below trend,bull,Near 20-period SMA (above),neutral,No open gaps nearby,bear,%K below %D (bearish cross) · Wide,bull,Bullish zone,bull,Above SMA (acting as support),session (no premarket),123.41,115.0,bullish,120.2,R 38.2%,118.21,R 61.8%,123.41,E 100.0%,125.7,E 127.2%,128.61,E 161.8%,1.61,2.76,4.23,123.41,E 100.0%,118.21,119.21,121.43,120.2,119.21,118.21,116.8,123.41,125.7,126.62,128.61,131.82,137.02
PLD,145.77,,1,3,2,Neutral,251,Daily,bear,Bearish bar,neutral,Significantly below trend,bull,Near 20-period SMA (above),neutral,No open gaps nearby,bull,%K above %D (bullish cross),bear,Overbought (> +100),bull,Breakout above prior resistance,session (no premarket),148.29,137.22,bullish,144.06,R 38.2%,141.45,R 61.8%,148.29,E 100.0%,151.3,E 127.2%,155.13,E 161.8%,1.62,2.77,4.24,148.29,E 100.0%,145.68,148.29,145.68,144.06,142.75,141.45,139.59,148.29,151.3,152.52,155.13,159.36,166.2
