# BACKTEST CONFIG
min_score,conviction,stop_pct,tp_pct,direction,size_usd,slippage_pct,signal_flip,gap_stop,max_hold
4,60.0,1.5,4.5,both,1000.0,0.1,True,True,20

# PER-TICKER SUMMARY
ticker,trades,wins,losses,win_rate_pct,avg_r,expectancy,total_pnl_usd,avg_pnl_pct,max_drawdown_pct,avg_hold_bars,profit_factor,total_slippage_usd,bars_tested,compute_secs,exit_stop,exit_gap_stop,exit_take_profit,exit_signal_flip,exit_max_hold
CDNS,short,2025-09-30,2025-10-01,1,348.8508,354.08,354.08,333.15,2,-10.46,-1.5,-1.0,stop,-6,83.3,0.7
CDNS,short,2025-10-23,2025-10-23,0,328.9707,333.91,333.91,314.17,3,-14.82,-1.5,-1.0,stop,-5,64.4,0.99
CDNS,long,2025-10-27,2025-10-27,0,357.8875,352.52,352.52,373.99,2,-10.74,-1.5,-1.0,stop,6,88.9,0.72
CDNS,long,2025-10-29,2025-10-30,1,337.6373,336.09,332.57,352.83,2,-3.09,-0.46,-0.31,signal_flip,4,62.2,0.67
CDNS,short,2025-11-06,2025-11-10,2,324.6151,329.48,329.48,310.01,3,-14.59,-1.5,-1.0,stop,-6,88.9,0.97
CDNS,long,2025-12-17,2025-12-17,0,319.319,314.53,314.53,333.69,3,-14.37,-1.5,-1.0,stop,4,62.2,0.96
CDNS,short,2025-12-19,2025-12-29,5,314.7849,319.51,319.51,300.62,3,-14.18,-1.5,-1.0,stop,-6,88.9,0.95
CDNS,short,2026-01-15,2026-01-15,0,317.1226,321.88,321.88,302.85,3,-14.27,-1.5,-1.0,stop,-6,88.9,0.95
CDNS,short,2026-01-21,2026-01-21,0,307.2225,311.83,311.83,293.4,3,-13.82,-1.5,-1.0,stop,-7,100.0,0.92
CDNS,short,2026-02-13,2026-02-13,0,287.1526,291.46,291.46,274.23,3,-12.92,-1.5,-1.0,stop,-6,88.9,0.86
CDNS,short,2026-02-18,2026-02-18,0,302.657,307.2,307.2,289.04,3,-13.63,-1.5,-1.0,stop,-6,88.9,0.91
CDNS,short,2026-02-24,2026-02-24,0,277.5422,281.71,281.71,265.05,3,-12.5,-1.5,-1.0,stop,-5,72.2,0.83
CDNS,long,2026-02-26,2026-02-26,0,305.295,300.72,300.72,319.03,3,-13.72,-1.5,-1.0,stop,5,72.2,0.92
CDNS,long,2026-03-03,2026-03-05,2,296.6563,310.01,292.21,310.01,3,40.06,4.5,3.0,take_profit,5,72.2,0.89
CDNS,short,2026-03-11,2026-03-17,4,294.4952,298.91,298.91,281.24,3,-13.24,-1.5,-1.0,stop,-5,72.2,0.88
CDNS,short,2026-03-19,2026-03-19,0,288.6311,287.4,292.96,275.64,3,3.69,0.43,0.28,signal_flip,-5,72.2,0.87
CDNS,short,2026-03-25,2026-03-26,1,288.4013,280.62,292.73,275.42,3,23.34,2.7,1.8,signal_flip,-4,62.2,0.87
CDNS,long,2026-04-30,2026-04-30,0,329.0787,324.14,324.14,343.89,3,-14.82,-1.5,-1.0,stop,5,73.3,0.99
CDNS,long,2026-05-21,2026-05-22,1,350.2299,365.99,344.98,365.99,2,31.52,4.5,3.0,take_profit,6,83.3,0.7
CDNS,long,2026-06-09,2026-06-09,0,397.0567,391.1,391.1,414.92,2,-11.91,-1.5,-1.0,stop,6,83.3,0.79
INTC,short,2025-08-08,2025-08-11,1,19.98,20.45,20.28,19.08,50,-23.5,-2.35,-1.57,gap_stop,-4,62.2,1.0
INTC,long,2025-08-13,2025-08-14,1,21.6416,22.62,21.32,22.62,46,45.01,4.52,3.04,take_profit,7,100.0,0.99
INTC,long,2025-08-25,2025-08-25,0,25.5255,25.14,25.14,26.67,39,-15.03,-1.51,-1.0,stop,5,73.3,0.99
INTC,long,2025-08-28,2025-08-29,1,24.985,24.61,24.61,26.11,40,-15.0,-1.5,-1.0,stop,6,83.3,1.0
INTC,long,2025-09-10,2025-09-12,2,24.4444,24.08,24.08,25.54,40,-14.58,-1.49,-1.0,stop,6,83.3,0.98
INTC,long,2025-09-16,2025-09-17,1,24.8448,24.47,24.47,25.96,40,-14.99,-1.51,-1.0,stop,6,83.3,0.99
INTC,long,2025-09-24,2025-09-24,0,29.4094,30.73,28.97,30.73,34,44.9,4.49,3.01,take_profit,5,73.3,1.0
INTC,long,2025-10-20,2025-10-22,2,37.6076,37.04,37.04,39.3,26,-14.76,-1.51,-1.0,stop,6,83.3,0.98
INTC,long,2025-10-24,2025-10-24,0,40.06,39.46,39.46,41.86,24,-14.4,-1.5,-1.0,stop,6,83.3,0.96
INTC,long,2025-10-28,2025-10-28,0,39.6296,41.41,39.04,41.41,25,44.51,4.49,3.02,take_profit,5,73.3,0.99
INTC,short,2025-11-12,2025-11-13,1,38.0219,36.31,38.59,36.31,26,44.51,4.5,3.01,take_profit,-4,61.1,0.99
INTC,long,2025-12-11,2025-12-11,0,40.1101,39.51,39.51,41.92,24,-14.4,-1.5,-1.0,stop,6,83.3,0.96
INTC,long,2026-01-05,2026-01-05,0,41.6316,41.01,41.01,43.51,24,-14.92,-1.49,-1.0,stop,5,73.3,1.0
INTC,long,2026-01-08,2026-01-08,0,42.6626,42.02,42.02,44.58,23,-14.78,-1.51,-1.0,stop,5,73.3,0.98
INTC,short,2026-01-27,2026-01-28,1,43.926,46.6,44.58,41.95,22,-58.83,-6.09,-4.09,gap_stop,-6,88.9,0.97
INTC,long,2026-01-30,2026-01-30,0,49.029,48.29,48.29,51.24,20,-14.78,-1.51,-1.0,stop,6,83.3,0.98
INTC,long,2026-02-03,2026-02-03,0,50.1101,49.36,49.36,52.37,19,-14.25,-1.5,-1.0,stop,6,83.3,0.95
INTC,long,2026-02-09,2026-02-09,0,49.6396,48.9,48.9,51.87,20,-14.79,-1.49,-1.0,stop,6,83.3,0.99
INTC,short,2026-02-11,2026-02-11,0,48.0619,48.78,48.78,45.9,20,-14.36,-1.49,-1.0,stop,-5,72.2,0.96
INTC,short,2026-02-13,2026-02-13,0,45.7142,46.4,46.4,43.66,21,-14.4,-1.5,-1.0,stop,-5,72.2,0.96
INTC,short,2026-02-27,2026-02-27,0,44.4155,45.08,45.08,42.42,22,-14.62,-1.5,-1.0,stop,-5,72.2,0.98
INTC,short,2026-03-09,2026-03-09,0,42.6973,43.34,43.34,40.78,23,-14.78,-1.51,-1.0,stop,-5,72.2,0.98
INTC,long,2026-03-20,2026-03-20,0,46.997,46.29,46.29,49.11,21,-14.85,-1.5,-1.0,stop,5,72.2,0.99
INTC,short,2026-03-24,2026-03-24,0,43.4965,44.15,44.15,41.54,22,-14.38,-1.5,-1.0,stop,-5,72.2,0.96
INTC,long,2026-03-26,2026-03-26,0,46.3463,45.65,45.65,48.43,21,-14.62,-1.5,-1.0,stop,6,88.9,0.97
INTC,long,2026-04-02,2026-04-02,0,46.1061,48.18,45.41,48.18,21,43.55,4.5,2.98,take_profit,4,62.2,0.97
INTC,long,2026-04-24,2026-04-24,0,82.2822,81.05,81.05,85.98,12,-14.79,-1.5,-1.0,stop,5,73.3,0.99
INTC,long,2026-05-21,2026-05-21,0,116.6966,114.95,114.95,121.95,8,-13.97,-1.5,-1.0,stop,6,83.3,0.93
INTC,long,2026-05-27,2026-05-27,0,124.5144,122.65,122.65,130.12,8,-14.92,-1.5,-1.0,stop,6,83.3,1.0
MRVL,long,2025-08-11,2025-08-12,1,77.8813,76.21,76.71,81.39,12,-20.1,-2.15,-1.43,gap_stop,5,72.2,0.93
MRVL,long,2025-08-29,2025-08-29,0,64.4731,63.51,63.51,67.37,15,-14.45,-1.49,-1.0,stop,5,66.7,0.97
MRVL,short,2025-09-12,2025-09-16,2,67.3556,68.37,68.37,64.32,14,-14.2,-1.51,-1.0,stop,-5,72.2,0.94
MRVL,long,2025-10-14,2025-10-14,0,86.7809,85.48,85.48,90.69,11,-14.31,-1.5,-1.0,stop,6,83.3,0.95
MRVL,long,2025-10-31,2025-10-31,0,93.3794,91.98,91.98,97.58,10,-13.99,-1.5,-1.0,stop,6,83.3,0.93
MRVL,long,2025-12-09,2025-12-09,0,91.5698,90.2,90.2,95.69,10,-13.7,-1.5,-1.0,stop,4,62.2,0.91
MRVL,long,2025-12-11,2025-12-11,0,90.96,89.6,89.6,95.05,10,-13.6,-1.5,-1.0,stop,5,72.2,0.91
MRVL,short,2025-12-15,2025-12-17,2,84.6818,86.39,85.95,80.87,11,-18.84,-2.02,-1.35,gap_stop,-5,72.2,0.93
MRVL,short,2026-01-02,2026-01-02,0,86.5476,87.85,87.85,82.65,11,-14.33,-1.5,-1.0,stop,-6,83.3,0.95
MRVL,short,2026-02-24,2026-02-24,0,77.883,79.05,79.05,74.38,12,-14.0,-1.5,-1.0,stop,-5,72.2,0.94
MRVL,long,2026-02-26,2026-02-26,0,81.1505,79.93,79.93,84.8,12,-14.65,-1.5,-1.0,stop,5,72.2,0.97
MRVL,long,2026-03-02,2026-03-03,1,79.6697,77.81,78.47,83.25,12,-22.3,-2.33,-1.55,gap_stop,6,88.9,0.95
MRVL,short,2026-03-05,2026-03-05,0,78.7817,79.96,79.96,75.24,12,-14.14,-1.5,-1.0,stop,-5,72.2,0.95
MRVL,long,2026-03-09,2026-03-09,0,87.9739,86.65,86.65,91.93,11,-14.56,-1.5,-1.0,stop,7,100.0,0.97
MRVL,long,2026-03-20,2026-03-20,0,88.9444,87.61,87.61,92.95,11,-14.68,-1.5,-1.0,stop,6,83.3,0.98
MRVL,long,2026-03-24,2026-03-24,0,88.8843,92.88,87.55,92.88,11,43.95,4.5,2.99,take_profit,6,83.3,0.98
MRVL,long,2026-05-15,2026-05-15,0,174.0739,181.91,171.46,181.91,5,39.18,4.5,3.0,take_profit,5,73.3,0.87
MRVL,long,2026-05-20,2026-05-20,0,183.6334,191.9,180.88,191.9,5,41.33,4.5,3.0,take_profit,6,83.3,0.92
MRVL,long,2026-05-29,2026-05-29,0,204.6444,201.57,201.57,213.85,4,-12.3,-1.5,-1.0,stop,5,73.3,0.82
AXON,short,2025-07-30,2025-07-30,0,728.0113,738.93,738.93,695.25,1,-10.92,-1.5,-1.0,stop,-5,72.2,0.73
AXON,short,2025-08-04,2025-08-05,1,750.2889,818.0,761.54,716.53,1,-67.71,-9.02,-6.02,gap_stop,-5,72.2,0.75
AXON,short,2025-08-14,2025-08-18,2,763.4957,774.95,774.95,729.14,1,-11.45,-1.5,-1.0,stop,-6,88.9,0.76
AXON,short,2025-08-26,2025-08-26,0,763.4358,774.89,774.89,729.08,1,-11.45,-1.5,-1.0,stop,-5,72.2,0.76
AXON,long,2025-09-16,2025-09-16,0,761.5508,750.67,750.13,795.82,1,-10.88,-1.43,-0.95,signal_flip,5,72.2,0.76
AXON,long,2025-09-19,2025-09-19,0,772.5418,760.95,760.95,807.31,1,-11.59,-1.5,-1.0,stop,5,72.2,0.77
AXON,short,2025-09-25,2025-09-25,0,696.273,706.72,706.72,664.94,1,-10.45,-1.5,-1.0,stop,-4,62.2,0.7
AXON,long,2025-10-24,2025-10-28,2,727.1664,759.89,716.26,759.89,1,32.72,4.5,3.0,take_profit,5,72.2,0.73
AXON,long,2026-01-06,2026-01-06,0,603.5129,630.67,594.46,630.67,1,27.16,4.5,3.0,take_profit,4,61.1,0.6
AXON,short,2026-02-24,2026-02-24,0,420.3492,426.65,426.65,401.43,2,-12.6,-1.5,-1.0,stop,-5,72.2,0.84
AXON,long,2026-02-26,2026-02-26,0,528.5981,520.67,520.67,552.39,1,-7.93,-1.5,-1.0,stop,7,100.0,0.53
AXON,short,2026-04-24,2026-04-24,0,393.7259,397.12,399.63,376.01,2,-6.79,-0.86,-0.57,signal_flip,-5,77.8,0.79
AXON,long,2026-05-08,2026-05-08,0,431.9215,425.44,425.44,451.36,2,-12.96,-1.5,-1.0,stop,5,73.3,0.86
AXON,short,2026-05-13,2026-05-13,0,388.8408,371.34,394.67,371.34,2,35.0,4.5,3.0,take_profit,-4,61.1,0.78
AXON,long,2026-05-19,2026-05-19,0,398.8384,392.86,392.86,416.79,2,-11.96,-1.5,-1.0,stop,6,83.3,0.8
AXON,short,2026-05-22,2026-05-22,0,391.608,397.48,397.48,373.99,2,-11.74,-1.5,-1.0,stop,-4,61.1,0.78
DASH,long,2025-08-19,2025-08-19,0,250.7805,248.37,247.02,262.07,3,-7.23,-0.96,-0.64,signal_flip,6,83.3,0.75
DASH,short,2025-08-21,2025-08-22,1,243.2265,246.87,246.87,232.28,4,-14.57,-1.5,-1.0,stop,-4,62.2,0.97
DASH,short,2025-08-26,2025-08-26,0,245.3144,248.99,248.99,234.28,4,-14.7,-1.5,-1.0,stop,-4,61.1,0.98
DASH,short,2025-09-02,2025-09-02,0,240.6491,244.26,244.26,229.82,4,-14.44,-1.5,-1.0,stop,-4,61.1,0.96
DASH,short,2025-09-08,2025-09-08,0,249.1506,252.89,252.89,237.94,4,-14.96,-1.5,-1.0,stop,-4,61.1,1.0
DASH,long,2025-10-03,2025-10-06,1,270.27,282.43,266.22,282.43,3,36.48,4.5,3.0,take_profit,5,72.2,0.81
DASH,long,2025-10-14,2025-10-14,0,273.1829,269.09,269.09,285.48,3,-12.28,-1.5,-1.0,stop,5,72.2,0.82
DASH,short,2025-10-17,2025-10-22,3,263.5961,251.73,267.55,251.73,3,35.6,4.5,3.0,take_profit,-4,62.2,0.79
DASH,short,2025-11-20,2025-11-20,0,203.0468,193.91,206.09,193.91,4,36.55,4.5,3.0,take_profit,-5,73.3,0.81
DASH,short,2025-11-25,2025-11-25,0,187.8919,190.71,190.71,179.44,5,-14.09,-1.5,-1.0,stop,-5,73.3,0.94
DASH,long,2025-12-29,2025-12-30,1,233.3031,229.8,229.8,243.8,4,-14.01,-1.5,-1.0,stop,6,83.3,0.93
DASH,long,2026-01-07,2026-01-08,1,228.238,224.81,224.81,238.51,4,-13.71,-1.5,-1.0,stop,7,100.0,0.91
DASH,short,2026-01-28,2026-01-28,0,208.766,211.9,211.9,199.37,4,-12.54,-1.5,-1.0,stop,-4,61.1,0.84
DASH,short,2026-02-02,2026-02-02,0,207.6721,210.79,210.79,198.33,4,-12.47,-1.5,-1.0,stop,-4,61.1,0.83
DASH,short,2026-02-20,2026-02-20,0,174.0757,176.69,176.69,166.24,5,-13.07,-1.5,-1.0,stop,-4,62.2,0.87
DASH,short,2026-03-03,2026-03-03,0,172.9968,175.59,175.59,165.21,5,-12.97,-1.5,-1.0,stop,-5,72.2,0.87
DASH,short,2026-04-10,2026-04-13,1,154.3955,156.71,156.71,147.45,6,-13.89,-1.5,-1.0,stop,-6,83.3,0.93
DASH,long,2026-05-04,2026-05-04,0,176.2261,173.58,173.58,184.16,5,-13.23,-1.5,-1.0,stop,5,72.2,0.88
DASH,short,2026-05-06,2026-05-06,0,168.0817,170.6,170.6,160.52,5,-12.59,-1.5,-1.0,stop,-4,62.2,0.84
DASH,short,2026-05-20,2026-05-20,0,152.857,155.15,155.15,145.98,6,-13.76,-1.5,-1.0,stop,-4,62.2,0.92
DASH,short,2026-06-03,2026-06-04,1,155.4844,157.82,157.82,148.49,6,-14.01,-1.5,-1.0,stop,-5,72.2,0.93
DASH,short,2026-06-08,2026-06-09,1,156.6432,158.99,158.99,149.59,6,-14.08,-1.5,-1.0,stop,-6,88.9,0.94
ADBE,long,2025-09-02,2025-09-02,0,350.5902,345.33,345.33,366.37,2,-10.52,-1.5,-1.0,stop,4,61.1,0.7
ADBE,short,2025-09-11,2025-09-12,1,354.3353,361.1,359.65,338.39,2,-13.53,-1.91,-1.27,gap_stop,-6,88.9,0.71
ADBE,short,2025-09-16,2025-09-16,0,349.8098,355.06,355.06,334.07,2,-10.5,-1.5,-1.0,stop,-6,88.9,0.7
ADBE,long,2025-09-18,2025-09-19,1,367.2268,365.9,361.72,383.75,2,-2.65,-0.36,-0.24,signal_flip,4,62.2,0.73
ADBE,short,2025-09-25,2025-09-25,0,351.5581,356.83,356.83,335.74,2,-10.54,-1.5,-1.0,stop,-7,100.0,0.7
ADBE,short,2025-10-01,2025-10-03,2,346.8128,352.01,352.01,331.21,2,-10.39,-1.5,-1.0,stop,-5,72.2,0.69
ADBE,short,2025-10-08,2025-10-10,2,349.65,337.51,354.89,333.92,2,24.28,3.47,2.32,signal_flip,-5,72.2,0.7
ADBE,short,2025-10-30,2025-10-30,0,337.8618,342.93,342.93,322.66,2,-10.14,-1.5,-1.0,stop,-5,64.4,0.68
ADBE,short,2025-11-04,2025-11-04,0,334.685,339.71,339.71,319.62,2,-10.05,-1.5,-1.0,stop,-6,83.3,0.67
ADBE,short,2025-11-25,2025-11-28,2,317.4522,322.21,322.21,303.17,3,-14.27,-1.5,-1.0,stop,-5,73.3,0.95
ADBE,long,2025-12-22,2025-12-23,1,355.9456,350.61,350.61,371.96,2,-10.67,-1.5,-1.0,stop,4,62.2,0.71
ADBE,short,2026-01-05,2026-01-05,0,329.7799,331.56,334.73,314.94,3,-5.34,-0.54,-0.36,signal_flip,-4,62.2,0.99
ADBE,short,2026-01-29,2026-02-02,2,291.3883,297.01,295.76,278.28,3,-16.87,-1.93,-1.29,gap_stop,-6,83.3,0.88
ADBE,short,2026-03-19,2026-03-23,2,246.713,250.41,250.41,235.61,4,-14.79,-1.5,-1.0,stop,-5,73.3,0.99
ADBE,short,2026-04-08,2026-04-09,1,244.0557,233.07,247.72,233.07,4,43.94,4.5,3.0,take_profit,-6,83.3,0.98
ADBE,short,2026-04-15,2026-04-15,0,240.9288,244.54,244.54,230.09,4,-14.44,-1.5,-1.0,stop,-5,73.3,0.96
ADBE,short,2026-04-24,2026-04-24,0,239.5302,243.12,243.12,228.75,4,-14.36,-1.5,-1.0,stop,-7,100.0,0.96
ADBE,short,2026-04-28,2026-04-28,0,241.8879,243.2,245.52,231.0,4,-5.25,-0.54,-0.36,signal_flip,-6,83.3,0.97
ADBE,short,2026-05-13,2026-05-15,2,238.3015,241.88,241.88,227.58,4,-14.31,-1.5,-1.0,stop,-6,83.3,0.95
ADBE,short,2026-05-22,2026-05-22,0,245.6441,249.33,249.33,234.59,4,-14.74,-1.5,-1.0,stop,-5,72.2,0.98
WMT,short,2025-08-06,2025-08-06,0,98.5367,100.01,100.01,94.1,10,-14.73,-1.5,-1.0,stop,-4,66.7,0.99
WMT,long,2025-08-19,2025-08-21,2,100.4571,98.82,98.95,104.98,9,-14.77,-1.63,-1.09,gap_stop,4,61.1,0.9
WMT,short,2025-08-25,2025-09-03,6,96.324,97.77,97.77,91.99,10,-14.46,-1.5,-1.0,stop,-5,73.3,0.96
WMT,short,2025-10-02,2025-10-06,2,100.743,102.25,102.25,96.21,9,-13.56,-1.5,-1.0,stop,-4,61.1,0.91
WMT,long,2025-10-15,2025-10-16,1,106.7854,105.18,105.18,111.59,9,-14.45,-1.5,-1.0,stop,5,73.3,0.96
WMT,long,2025-10-23,2025-10-23,0,106.8153,105.21,105.21,111.62,9,-14.45,-1.5,-1.0,stop,6,83.3,0.96
WMT,short,2025-11-14,2025-11-14,0,99.5017,100.99,100.99,95.02,10,-14.88,-1.5,-1.0,stop,-6,88.9,1.0
WMT,short,2025-11-19,2025-11-20,1,100.8721,103.32,102.39,96.33,9,-22.02,-2.43,-1.61,gap_stop,-5,64.4,0.91
WMT,short,2026-01-08,2026-01-08,0,110.7397,112.4,112.4,105.76,9,-14.94,-1.5,-1.0,stop,-5,77.8,1.0
WMT,long,2026-02-02,2026-02-03,1,119.1471,124.51,117.36,124.51,8,42.9,4.5,3.0,take_profit,6,83.3,0.95
WMT,long,2026-02-25,2026-02-25,0,126.2361,125.25,124.34,131.92,7,-6.88,-0.78,-0.52,signal_flip,6,83.3,0.88
WMT,short,2026-02-27,2026-02-27,0,124.8993,126.77,126.77,119.28,8,-14.97,-1.5,-1.0,stop,-4,61.1,1.0
WMT,short,2026-03-12,2026-03-12,0,121.6952,123.52,123.52,116.22,8,-14.6,-1.5,-1.0,stop,-5,72.2,0.97
WMT,short,2026-03-27,2026-03-27,0,121.6758,123.5,123.5,116.2,8,-14.59,-1.5,-1.0,stop,-5,72.2,0.97
WMT,long,2026-04-01,2026-04-07,3,123.6878,121.83,121.83,129.25,8,-14.86,-1.5,-1.0,stop,6,83.3,0.99
WMT,long,2026-04-30,2026-05-01,1,127.9039,131.35,125.99,133.66,7,24.12,2.69,1.8,signal_flip,5,72.2,0.89
WMT,long,2026-05-11,2026-05-11,0,130.3102,128.36,128.36,136.17,7,-13.65,-1.5,-1.0,stop,5,72.2,0.91
WMT,long,2026-05-13,2026-05-14,1,129.3192,132.46,127.38,135.14,7,21.99,2.43,1.62,signal_flip,5,72.2,0.9
SBUX,short,2025-07-29,2025-07-30,1,90.7616,95.31,92.12,86.68,11,-50.08,-5.02,-3.35,gap_stop,-4,62.2,1.0
SBUX,long,2025-08-14,2025-08-14,0,91.2944,89.92,89.92,95.4,10,-13.74,-1.51,-1.0,stop,6,83.3,0.91
SBUX,long,2025-08-19,2025-08-19,0,90.8464,89.48,89.48,94.93,11,-15.03,-1.5,-1.0,stop,5,72.2,1.0
SBUX,short,2025-08-21,2025-08-25,2,87.226,84.16,88.53,83.3,11,33.78,3.52,2.35,signal_flip,-5,72.2,0.96
SBUX,short,2025-09-04,2025-09-05,1,85.4037,83.78,86.68,81.56,11,17.83,1.9,1.27,signal_flip,-6,88.9,0.94
SBUX,short,2025-09-18,2025-09-19,1,81.4553,82.68,82.68,77.79,12,-14.7,-1.5,-1.0,stop,-5,72.2,0.98
SBUX,short,2025-09-25,2025-09-29,2,82.827,84.07,84.07,79.1,12,-14.92,-1.5,-1.0,stop,-5,72.2,0.99
SBUX,short,2025-10-07,2025-10-07,0,80.4952,79.72,81.7,76.87,12,9.27,0.96,0.64,signal_flip,-4,62.2,0.97
SBUX,long,2025-10-17,2025-10-30,9,82.7081,80.64,81.47,86.43,12,-24.76,-2.5,-1.67,gap_stop,5,66.7,0.99
SBUX,short,2025-11-03,2025-11-05,2,79.2901,80.48,80.48,75.72,12,-14.28,-1.5,-1.0,stop,-6,88.9,0.95
SBUX,short,2025-11-19,2025-11-20,1,82.1622,83.39,83.39,78.46,12,-14.73,-1.49,-1.0,stop,-5,72.2,0.99
SBUX,long,2025-12-30,2025-12-30,0,84.2845,84.21,83.02,88.08,11,-0.82,-0.09,-0.06,signal_flip,5,72.2,0.93
SBUX,short,2026-01-05,2026-01-05,0,82.399,83.63,83.63,78.69,12,-14.77,-1.49,-1.0,stop,-4,62.2,0.99
SBUX,long,2026-02-04,2026-02-06,2,92.6694,96.84,91.28,96.84,10,41.71,4.5,3.0,take_profit,5,72.2,0.93
SBUX,long,2026-02-12,2026-02-12,0,98.879,97.4,97.4,103.33,10,-14.79,-1.5,-1.0,stop,5,72.2,0.99
SBUX,long,2026-02-19,2026-02-19,0,94.919,95.24,93.5,99.19,10,3.23,0.34,0.23,signal_flip,5,72.2,0.95
SBUX,short,2026-02-24,2026-02-24,0,94.1732,95.59,95.59,89.94,10,-14.17,-1.5,-1.0,stop,-5,72.2,0.94
SBUX,long,2026-02-26,2026-02-27,1,97.8946,95.84,96.43,102.3,10,-20.56,-2.1,-1.4,gap_stop,5,72.2,0.98
SBUX,long,2026-03-06,2026-03-06,0,96.6009,95.15,95.15,100.95,10,-14.51,-1.5,-1.0,stop,4,62.2,0.97
SBUX,long,2026-05-28,2026-05-29,1,101.8417,100.31,100.31,106.42,9,-13.79,-1.5,-1.0,stop,4,61.1,0.92
SBUX,long,2026-06-04,2026-06-04,0,97.8878,96.42,96.42,102.29,10,-14.68,-1.5,-1.0,stop,4,66.7,0.98
FER,long,2025-08-29,2025-09-02,1,53.9138,52.22,53.11,56.34,18,-30.44,-3.14,-2.1,gap_stop,6,83.3,0.97
FER,long,2025-09-29,2025-10-02,3,55.5918,58.09,54.76,58.09,17,42.47,4.49,3.0,take_profit,5,72.2,0.94
FER,long,2025-10-30,2025-10-31,1,62.0499,61.08,61.12,64.84,16,-15.55,-1.57,-1.05,gap_stop,4,62.2,0.99
FER,long,2025-11-05,2025-11-17,8,62.3964,62.34,61.46,65.2,16,-0.84,-0.08,-0.06,signal_flip,5,72.2,1.0
FER,short,2025-11-21,2025-11-24,1,61.7679,63.43,62.69,58.99,16,-26.62,-2.69,-1.8,gap_stop,-4,61.1,0.99
FER,long,2025-12-12,2025-12-12,0,66.7533,65.75,65.75,69.76,14,-14.05,-1.5,-1.0,stop,5,73.3,0.93
FER,long,2025-12-22,2025-12-22,0,65.8909,64.9,64.9,68.86,15,-14.86,-1.5,-1.0,stop,5,73.3,0.99
FER,long,2026-01-06,2026-01-09,3,66.3865,65.1,65.39,69.37,15,-19.27,-1.93,-1.29,gap_stop,6,83.3,0.99
FER,long,2026-02-03,2026-02-06,3,67.5563,70.6,66.54,70.6,14,42.61,4.51,2.99,take_profit,6,83.3,0.95
FER,long,2026-02-25,2026-03-03,4,71.0753,67.89,70.01,74.27,14,-44.6,-4.48,-2.99,gap_stop,7,100.0,0.99
FER,short,2026-03-27,2026-03-31,2,62.0098,63.33,62.94,59.22,16,-21.12,-2.13,-1.42,gap_stop,-7,100.0,0.99
FER,long,2026-05-07,2026-05-07,0,70.8275,69.77,69.77,74.01,14,-14.81,-1.49,-1.0,stop,4,62.2,0.99
FER,long,2026-05-12,2026-05-12,0,68.5476,68.24,67.52,71.63,14,-4.29,-0.45,-0.3,signal_flip,4,62.2,0.96
FER,short,2026-05-15,2026-05-19,2,66.6199,64.99,67.62,63.62,15,24.45,2.45,1.63,signal_flip,-5,72.2,1.0
FER,long,2026-05-22,2026-05-22,0,68.2382,67.48,67.21,71.31,14,-10.61,-1.11,-0.74,signal_flip,5,72.2,0.95
FER,long,2026-05-27,2026-05-28,1,69.4494,68.37,68.41,72.57,14,-15.11,-1.55,-1.04,gap_stop,6,83.3,0.97
FER,short,2026-06-03,2026-06-05,2,65.9939,66.98,66.98,63.02,15,-14.79,-1.49,-1.0,stop,-5,72.2,0.99
CSX,long,2025-08-01,2025-08-01,0,34.8135,34.29,34.29,36.38,28,-14.66,-1.5,-1.0,stop,7,100.0,0.97
CSX,long,2025-08-05,2025-08-06,1,35.0405,35.51,34.51,36.62,28,13.1,1.34,0.88,signal_flip,6,83.3,0.98
CSX,long,2025-08-13,2025-08-22,7,35.5143,34.98,34.98,37.11,28,-14.96,-1.5,-1.0,stop,6,83.3,0.99
CSX,long,2025-10-27,2025-10-27,0,36.0031,35.46,35.46,37.62,27,-14.66,-1.51,-1.0,stop,6,83.3,0.97
CSX,short,2025-10-29,2025-10-29,0,35.0509,34.95,35.58,33.47,28,2.9,0.3,0.2,signal_flip,-4,61.1,0.98
CSX,short,2025-11-04,2025-11-07,3,35.229,34.99,35.76,33.64,28,6.78,0.69,0.46,signal_flip,-4,61.1,0.99
CSX,long,2025-12-30,2025-12-30,0,36.4246,35.88,35.88,38.06,27,-14.7,-1.5,-1.0,stop,5,72.2,0.98
CSX,short,2026-01-21,2026-01-21,0,35.379,35.91,35.91,33.79,28,-14.87,-1.5,-1.0,stop,-7,100.0,0.99
CSX,short,2026-01-23,2026-01-23,0,36.6894,37.24,37.24,35.04,27,-14.87,-1.5,-1.0,stop,-4,62.2,0.99
CSX,short,2026-03-12,2026-03-17,3,39.4096,40.06,40.0,37.64,25,-16.19,-1.64,-1.1,gap_stop,-6,83.3,0.99
CSX,short,2026-03-31,2026-03-31,0,39.9474,40.55,40.55,38.15,25,-15.06,-1.51,-1.0,stop,-5,73.3,1.0
CSX,long,2026-05-01,2026-05-04,1,45.3864,44.63,44.71,47.43,22,-16.57,-1.66,-1.11,gap_stop,6,83.3,1.0
CSX,long,2026-05-06,2026-05-07,1,44.9273,44.25,44.25,46.95,22,-14.9,-1.51,-1.0,stop,6,83.3,0.99
CSX,long,2026-05-12,2026-05-13,1,44.6479,44.26,43.98,46.66,22,-8.44,-0.86,-0.57,signal_flip,5,72.2,0.98
